county,2025,2030
p06001,507520.0,507520.0
p06013,0.0,0.0
p06019,7870.0,7870.0
p06023,19670.0,19670.0
p06031,0.0,0.0
p06037,1567450.0,1567450.0
p06045,2460.0,2460.0
p06053,0.0,0.0
p06059,173120.0,173120.0
p06061,3440.0,3440.0
p06065,9840.0,9840.0
p06067,449530.0,449530.0
p06071,4920.0,4920.0
p06073,184430.0,184430.0
p06075,376250.0,376250.0
p06077,31970.0,31970.0
p06079,47210.0,47210.0
p06081,1480.0,1480.0
p06083,3690.0,3690.0
p06085,5005460.0,5005460.0
p06099,1480.0,1480.0
